from,to,time
L299,L292,44.91666667
L309,L292,30.85
L310,L292,34.11666667
L313,L292,1.716666667
L315,L292,36.06666667
L321,L292,36.43333333
L323,L292,27.31666667
L328,L292,28.16666667
L333,L292,29.23333333
L334,L292,28.7
L336,L292,33.61666667
L338,L292,34.6
L349,L292,34.61666667
L355,L292,36.8
L361,L292,32.85
L365,L292,24.73333333
L370,L292,5.35
L371,L292,5.35
L375,L292,4.566666667
L382,L292,35.9
L385,L292,7.05
L387,L292,53.23333333
L392,L292,34.6
L393,L292,33.85
L402,L292,34.15
L408,L292,29.21666667
L411,L292,29.63333333
L412,L292,29.85
L418,L292,30.03333333
L423,L292,29.88333333
L430,L292,86.65
L431,L292,73.01666667
L437,L292,54.65
L444,L292,76.35
L445,L292,77.68333333
L469,L292,71.16666667
L483,L292,69.35
L493,L292,82.45
L495,L292,66.08333333
L496,L292,57.85
L511,L292,69.16666667
L527,L292,33.36666667
L529,L292,30.28333333
L530,L292,29.85
L540,L292,67.81666667
L543,L292,63.73333333
L554,L292,29.85
L556,L292,78.9
L560,L292,80.25
L0,L299,38.31666667
L7,L299,31.58333333
L18,L299,56.75
L26,L299,10.8
L33,L299,45.43333333
L36,L299,43.71666667
L38,L299,5.333333333
L57,L299,35.65
L62,L299,47.63333333
L63,L299,35.03333333
L70,L299,26.9
L75,L299,39.58333333
L76,L299,39.58333333
L77,L299,39.01666667
L78,L299,39.01666667
L79,L299,41.76666667
L80,L299,39.58333333
L81,L299,39.86666667
L82,L299,38.9
L91,L299,38.85
L93,L299,39.56666667
L99,L299,38.46666667
L102,L299,37.71666667
L103,L299,18.4
L106,L299,37.71666667
L113,L299,27.18333333
L116,L299,25.2
L122,L299,28.01666667
L128,L299,21.16666667
L134,L299,29.55
L135,L299,29.55
L138,L299,5.1
L139,L299,5.1
L141,L299,39.58333333
L145,L299,29.68333333
L146,L299,28.66666667
L147,L299,24.5
L150,L299,37.53333333
L151,L299,31.26666667
L153,L299,42.5
L154,L299,42.5
L155,L299,46.98333333
L156,L299,46.13333333
L157,L299,46.13333333
L159,L299,49.46666667
L162,L299,37.5
L168,L299,35.08333333
L171,L299,38.65
L173,L299,43.3
L178,L299,11.86666667
L179,L299,11.86666667
L185,L299,41.58333333
L186,L299,38.83333333
L191,L299,38.95
L203,L299,40.8
L206,L299,46.56666667
L213,L299,50.05
L222,L299,39.68333333
L227,L299,47.73333333
L229,L299,38.25
L231,L299,38.51666667
L246,L299,49.98333333
L247,L299,50.83333333
L249,L299,39.76666667
L252,L299,39.61666667
L262,L299,51.66666667
L271,L299,10.58333333
L273,L299,12.78333333
L274,L299,10.1
L292,L299,44.28333333
L299,L299,0
L309,L299,29.61666667
L310,L299,31.7
L313,L299,44.18333333
L315,L299,39.76666667
L321,L299,40.11666667
L323,L299,26.08333333
L328,L299,26.91666667
L333,L299,28
L334,L299,27.46666667
L336,L299,37.31666667
L338,L299,38.3
L349,L299,38.31666667
L355,L299,39.83333333
L361,L299,30.45
L365,L299,31.05
L370,L299,39.36666667
L371,L299,39.36666667
L375,L299,39.48333333
L382,L299,39.58333333
L385,L299,38.95
L387,L299,10.86666667
L392,L299,38
L393,L299,37.53333333
L402,L299,35.46666667
L408,L299,33.4
L411,L299,33.18333333
L412,L299,33.65
L418,L299,36.13333333
L423,L299,36.75
L430,L299,83.6
L431,L299,70.61666667
L437,L299,52.23333333
L444,L299,73.95
L445,L299,75.26666667
L469,L299,68.75
L483,L299,55.68333333
L493,L299,80.03333333
L495,L299,63.68333333
L496,L299,55.43333333
L511,L299,55.51666667
L527,L299,37.05
L529,L299,33.85
L530,L299,33.65
L540,L299,58.88333333
L543,L299,61.31666667
L554,L299,33.65
L556,L299,76.5
L560,L299,66.58333333
L0,L309,18.15
L7,L309,2.233333333
L18,L309,33
L26,L309,39.9
L33,L309,27.86666667
L36,L309,33.56666667
L38,L309,27.48333333
L57,L309,24.28333333
L62,L309,26.41666667
L63,L309,23.66666667
L70,L309,4
L75,L309,19.41666667
L76,L309,19.41666667
L77,L309,18.85
L78,L309,18.85
L79,L309,21.6
L80,L309,19.41666667
L81,L309,19.7
L82,L309,18.73333333
L91,L309,18.68333333
L93,L309,19.4
L99,L309,18.3
L102,L309,17.55
L103,L309,47.33333333
L106,L309,17.55
L113,L309,6.516666667
L116,L309,5.766666667
L122,L309,8.516666667
L128,L309,50.11666667
L134,L309,5.133333333
L135,L309,5.133333333
L138,L309,29.48333333
L139,L309,29.48333333
L141,L309,19.41666667
L145,L309,8.116666667
L146,L309,7.1
L147,L309,7.966666667
L150,L309,17.36666667
L151,L309,7.766666667
L153,L309,21.83333333
L154,L309,21.83333333
L155,L309,21.75
L156,L309,18.9
L157,L309,18.9
L159,L309,24.23333333
L162,L309,16.83333333
L168,L309,14.08333333
L171,L309,27.26666667
L173,L309,23.13333333
L178,L309,31.28333333
L179,L309,31.28333333
L185,L309,21.41666667
L186,L309,18.66666667
L191,L309,28.78333333
L203,L309,30.63333333
L206,L309,23.58333333
L213,L309,28.43333333
L222,L309,19.15
L227,L309,24.25
L229,L309,28.1
L231,L309,26.61666667
L246,L309,34.85
L247,L309,36.03333333
L249,L309,29.1
L252,L309,29.46666667
L262,L309,30.45
L271,L309,39.53333333
L273,L309,41.71666667
L274,L309,39.03333333
L292,L309,34.13333333
L299,L309,31.48333333
L309,L309,0
L310,L309,1.4
L313,L309,34.03333333
L315,L309,19.6
L321,L309,19.95
L323,L309,4.516666667
L328,L309,4.466666667
L333,L309,7.316666667
L334,L309,6.8
L336,L309,17.15
L338,L309,18.13333333
L349,L309,18.15
L355,L309,19.66666667
L361,L309,8.783333333
L365,L309,10.88333333
L370,L309,29.2
L371,L309,29.2
L375,L309,29.31666667
L382,L309,19.41666667
L385,L309,28.78333333
L387,L309,39.8
L392,L309,17.58333333
L393,L309,17.16666667
L402,L309,15.05
L408,L309,13.23333333
L411,L309,13.03333333
L412,L309,13.48333333
L418,L309,15.96666667
L423,L309,16.58333333
L430,L309,59.11666667
L431,L309,45.48333333
L437,L309,24.86666667
L444,L309,49.48333333
L445,L309,50.81666667
L469,L309,43.63333333
L483,L309,54.33333333
L493,L309,54.91666667
L495,L309,38.56666667
L496,L309,30.31666667
L511,L309,41.63333333
L527,L309,16.88333333
L529,L309,13.68333333
L530,L309,13.48333333
L540,L309,40.28333333
L543,L309,36.2
L554,L309,13.48333333
L556,L309,51.36666667
L560,L309,65.23333333
L0,L310,17.73333333
L7,L310,1.816666667
L18,L310,32.56666667
L26,L310,40.65
L33,L310,29.25
L36,L310,34.31666667
L38,L310,28.23333333
L57,L310,25.66666667
L62,L310,25.98333333
L63,L310,25.03333333
L70,L310,5.383333333
L75,L310,19
L76,L310,19
L77,L310,18.43333333
L78,L310,18.43333333
L79,L310,21.18333333
L80,L310,19
L81,L310,19.28333333
L82,L310,18.31666667
L91,L310,18.26666667
L93,L310,18.96666667
L99,L310,17.88333333
L102,L310,17.11666667
L103,L310,48.08333333
L106,L310,17.11666667
L113,L310,7.883333333
L116,L310,7.15
L122,L310,9.9
L128,L310,50.86666667
L134,L310,6.5
L135,L310,6.5
L138,L310,30.25
L139,L310,30.25
L141,L310,19
L145,L310,7.7
L146,L310,6.683333333
L147,L310,9.35
L150,L310,16.93333333
L151,L310,9.15
L153,L310,23.2
L154,L310,23.2
L155,L310,23.13333333
L156,L310,20.28333333
L157,L310,20.28333333
L159,L310,25.61666667
L162,L310,18.2
L168,L310,13.65
L171,L310,28.65
L173,L310,22.7
L178,L310,32.05
L179,L310,32.05
L185,L310,20.98333333
L186,L310,18.25
L191,L310,29.55
L203,L310,31.4
L206,L310,24.91666667
L213,L310,28
L222,L310,19.1
L227,L310,23.81666667
L229,L310,28.85
L231,L310,27.98333333
L246,L310,34.43333333
L247,L310,35.6
L249,L310,30.36666667
L252,L310,30.21666667
L262,L310,30.01666667
L271,L310,40.28333333
L273,L310,42.48333333
L274,L310,39.8
L292,L310,34.88333333
L299,L310,32.23333333
L309,L310,1.366666667
L310,L310,0
L313,L310,34.78333333
L315,L310,19.16666667
L321,L310,19.51666667
L323,L310,5.883333333
L328,L310,5.833333333
L333,L310,8.7
L334,L310,8.166666667
L336,L310,16.71666667
L338,L310,17.7
L349,L310,17.71666667
L355,L310,19.25
L361,L310,8.366666667
L365,L310,10.45
L370,L310,29.96666667
L371,L310,29.96666667
L375,L310,30.08333333
L382,L310,19
L385,L310,29.55
L387,L310,40.56666667
L392,L310,17.16666667
L393,L310,16.75
L402,L310,14.63333333
L408,L310,12.8
L411,L310,12.6
L412,L310,13.05
L418,L310,15.53333333
L423,L310,16.16666667
L430,L310,59.43333333
L431,L310,45.8
L437,L310,24.83333333
L444,L310,49.06666667
L445,L310,50.38333333
L469,L310,43.95
L483,L310,54.65
L493,L310,55.23333333
L495,L310,38.88333333
L496,L310,30.63333333
L511,L310,41.95
L527,L310,16.46666667
L529,L310,13.25
L530,L310,13.05
L540,L310,40.6
L543,L310,36.51666667
L554,L310,13.05
L556,L310,51.68333333
L560,L310,65.55
L0,L313,33.83333333
L7,L313,34.2
L18,L313,52.26666667
L26,L313,53.55
L33,L313,1.8
L36,L313,1.433333333
L38,L313,41.13333333
L57,L313,13
L62,L313,12.1
L63,L313,8.983333333
L70,L313,28.36666667
L75,L313,35.1
L76,L313,35.1
L77,L313,34.53333333
L78,L313,35.2
L79,L313,37.28333333
L80,L313,35.1
L81,L313,35.38333333
L82,L313,34.43333333
L91,L313,34.36666667
L93,L313,35.08333333
L99,L313,33.98333333
L102,L313,33.23333333
L103,L313,60.98333333
L106,L313,33.23333333
L113,L313,28.65
L116,L313,26.65
L122,L313,32.43333333
L128,L313,63.76666667
L134,L313,32.16666667
L135,L313,32.16666667
L138,L313,43.13333333
L139,L313,43.13333333
L141,L313,35.1
L145,L313,28.55
L146,L313,28.7
L147,L313,24.51666667
L150,L313,33.05
L151,L313,32.73333333
L153,L313,9.066666667
L154,L313,9.066666667
L155,L313,8.866666667
L156,L313,11.15
L157,L313,11.15
L159,L313,7.05
L162,L313,12.31666667
L168,L313,36.33333333
L171,L313,15.78333333
L173,L313,29.56666667
L178,L313,44.93333333
L179,L313,44.93333333
L185,L313,18.28333333
L186,L313,18.36666667
L191,L313,7.266666667
L203,L313,9.116666667
L206,L313,15.08333333
L213,L313,46.21666667
L222,L313,14.03333333
L227,L313,43.25
L229,L313,6.75
L231,L313,7.016666667
L246,L313,6.716666667
L247,L313,7.566666667
L249,L313,5.583333333
L252,L313,5.816666667
L262,L313,16
L271,L313,53.18333333
L273,L313,55.38333333
L274,L313,52.68333333
L292,L313,1.65
L299,L313,45.13333333
L309,L313,31.06666667
L310,L313,34.31666667
L313,L313,0
L315,L313,35.28333333
L321,L313,35.63333333
L323,L313,27.53333333
L328,L313,28.38333333
L333,L313,29.45
L334,L313,28.91666667
L336,L313,32.83333333
L338,L313,33.81666667
L349,L313,33.83333333
L355,L313,36.01666667
L361,L313,25.83333333
L365,L313,23.58333333
L370,L313,5.566666667
L371,L313,5.566666667
L375,L313,4.783333333
L382,L313,35.1
L385,L313,7.266666667
L387,L313,53.45
L392,L313,33.8
L393,L313,33.05
L402,L313,33.36666667
L408,L313,28.43333333
L411,L313,28.85
L412,L313,29.05
L418,L313,29.23333333
L423,L313,29.1
L430,L313,86.86666667
L431,L313,73.23333333
L437,L313,54.86666667
L444,L313,76.56666667
L445,L313,77.9
L469,L313,71.38333333
L483,L313,69.56666667
L493,L313,82.65
L495,L313,66.3
L496,L313,58.06666667
L511,L313,69.38333333
L527,L313,32.56666667
L529,L313,29.5
L530,L313,29.05
L540,L313,68.03333333
L543,L313,63.95
L554,L313,29.05
L556,L313,79.11666667
L560,L313,80.46666667
L0,L315,3.266666667
L7,L315,17.8
L18,L315,20.56666667
L26,L315,48.45
L33,L315,36.3
L36,L315,36.41666667
L38,L315,36.03333333
L57,L315,34.05
L62,L315,21.95
L63,L315,33.43333333
L70,L315,19.38333333
L75,L315,2.383333333
L76,L315,2.383333333
L77,L315,3.333333333
L78,L315,4.116666667
L79,L315,6.083333333
L80,L315,2.383333333
L81,L315,4.183333333
L82,L315,3.216666667
L91,L315,3.033333333
L93,L315,2.75
L99,L315,4.516666667
L102,L315,2.85
L103,L315,55.88333333
L106,L315,3.15
L113,L315,16.91666667
L116,L315,19.21666667
L122,L315,23.46666667
L128,L315,58.66666667
L134,L315,22.03333333
L135,L315,22.03333333
L138,L315,38.05
L139,L315,38.05
L141,L315,2.383333333
L145,L315,15.91666667
L146,L315,14.9
L147,L315,18.86666667
L150,L315,4.133333333
L151,L315,23.75
L153,L315,24.83333333
L154,L315,24.83333333
L155,L315,25.16666667
L156,L315,28.35
L157,L315,28.35
L159,L315,41.55
L162,L315,28.38333333
L168,L315,10.56666667
L171,L315,37.05
L173,L315,13.05
L178,L315,39.85
L179,L315,39.85
L185,L315,15.9
L186,L315,18.78333333
L191,L315,37.35
L203,L315,39.2
L206,L315,20.88333333
L213,L315,14.65
L222,L315,20.45
L227,L315,12.46666667
L229,L315,36.65
L231,L315,36.91666667
L246,L315,29.35
L247,L315,30.51666667
L249,L315,38.16666667
L252,L315,38.03333333
L262,L315,26
L271,L315,48.08333333
L273,L315,50.28333333
L274,L315,47.6
L292,L315,35.81666667
L299,L315,40.05
L309,L315,19.1
L310,L315,18.56666667
L313,L315,35.33333333
L315,L315,0
L321,L315,4.133333333
L323,L315,18.61666667
L328,L315,19.4
L333,L315,17.28333333
L334,L315,16.65
L336,L315,2.65
L338,L315,4.416666667
L349,L315,4.333333333
L355,L315,7.5
L361,L315,12.83333333
L365,L315,15.05
L370,L315,37.76666667
L371,L315,37.76666667
L375,L315,37.88333333
L382,L315,2.383333333
L385,L315,37.35
L387,L315,48.36666667
L392,L315,8.166666667
L393,L315,6.1
L402,L315,8.583333333
L408,L315,10.3
L411,L315,9.833333333
L412,L315,9.25
L418,L315,8.416666667
L423,L315,9.05
L430,L315,68.96666667
L431,L315,56.38333333
L437,L315,25.6
L444,L315,47.3
L445,L315,48.63333333
L469,L315,54.51666667
L483,L315,64.46666667
L493,L315,55.08333333
L495,L315,49.45
L496,L315,43.11666667
L511,L315,52.51666667
L527,L315,5.633333333
L529,L315,9.783333333
L530,L315,9.25
L540,L315,51.16666667
L543,L315,47.08333333
L554,L315,9.25
L556,L315,62.26666667
L560,L315,75.36666667
L0,L321,3.05
L7,L321,17.85
L18,L321,18.96666667
L26,L321,48.5
L33,L321,36.33333333
L36,L321,36.45
L38,L321,36.06666667
L57,L321,34.1
L62,L321,22
L63,L321,33.46666667
L70,L321,19.43333333
L75,L321,3.5
L76,L321,3.5
L77,L321,1.55
L78,L321,2.333333333
L79,L321,4.3
L80,L321,3.5
L81,L321,2.4
L82,L321,1.433333333
L91,L321,2.466666667
L93,L321,2.183333333
L99,L321,3.05
L102,L321,3.9
L103,L321,55.93333333
L106,L321,3.95
L113,L321,16.96666667
L116,L321,19.25
L122,L321,23.5
L128,L321,58.71666667
L134,L321,22.06666667
L135,L321,22.06666667
L138,L321,38.08333333
L139,L321,38.08333333
L141,L321,3.5
L145,L321,15.96666667
L146,L321,14.93333333
L147,L321,18.9
L150,L321,2.833333333
L151,L321,23.8
L153,L321,24.86666667
L154,L321,24.86666667
L155,L321,25.2
L156,L321,28.38333333
L157,L321,28.38333333
L159,L321,41.58333333
L162,L321,28.41666667
L168,L321,10.6
L171,L321,37.08333333
L173,L321,11.75
L178,L321,39.88333333
L179,L321,39.88333333
L185,L321,15.95
L186,L321,18.81666667
L191,L321,37.38333333
L203,L321,39.23333333
L206,L321,20.91666667
L213,L321,13.03333333
L222,L321,20.48333333
L227,L321,11.48333333
L229,L321,36.68333333
L231,L321,36.95
L246,L321,29.38333333
L247,L321,30.56666667
L249,L321,38.2
L252,L321,38.06666667
L262,L321,26.03333333
L271,L321,48.11666667
L273,L321,50.31666667
L274,L321,47.63333333
L292,L321,35.85
L299,L321,40.08333333
L309,L321,19.15
L310,L321,18.61666667
L313,L321,35.36666667
L315,L321,3.45
L321,L321,0
L323,L321,18.65
L328,L321,19.45
L333,L321,17.31666667
L334,L321,16.68333333
L336,L321,3.5
L338,L321,3.266666667
L349,L321,2.366666667
L355,L321,4.05
L361,L321,12.86666667
L365,L321,15.08333333
L370,L321,37.8
L371,L321,37.8
L375,L321,37.91666667
L382,L321,3.5
L385,L321,37.38333333
L387,L321,48.4
L392,L321,8.2
L393,L321,6.15
L402,L321,8.616666667
L408,L321,10.28333333
L411,L321,9.816666667
L412,L321,9.25
L418,L321,8.45
L423,L321,9.083333333
L430,L321,67.35
L431,L321,57.43333333
L437,L321,26.65
L444,L321,48.35
L445,L321,49.68333333
L469,L321,55.56666667
L483,L321,64.5
L493,L321,56.13333333
L495,L321,50.5
L496,L321,44.16666667
L511,L321,53.56666667
L527,L321,5.666666667
L529,L321,9.783333333
L530,L321,9.25
L540,L321,52.21666667
L543,L321,48.13333333
L554,L321,9.25
L556,L321,63.31666667
L560,L321,75.4
L0,L323,18.81666667
L7,L323,5.916666667
L18,L323,36.66666667
L26,L323,36.26666667
L33,L323,24.23333333
L36,L323,28.73333333
L38,L323,23.85
L57,L323,20.65
L62,L323,23.28333333
L63,L323,20.03333333
L70,L323,0.816666667
L75,L323,20.08333333
L76,L323,20.08333333
L77,L323,19.51666667
L78,L323,19.51666667
L79,L323,22.25
L80,L323,20.08333333
L81,L323,20.36666667
L82,L323,19.4
L91,L323,19.35
L93,L323,20.05
L99,L323,18.96666667
L102,L323,18.2
L103,L323,43.7
L106,L323,18.2
L113,L323,2.883333333
L116,L323,2.15
L122,L323,4.9
L128,L323,46.48333333
L134,L323,3.45
L135,L323,3.45
L138,L323,25.86666667
L139,L323,25.86666667
L141,L323,20.08333333
L145,L323,5.7
L146,L323,5.85
L147,L323,4.333333333
L150,L323,18.01666667
L151,L323,5.183333333
L153,L323,18.2
L154,L323,18.2
L155,L323,18.11666667
L156,L323,15.28333333
L157,L323,15.28333333
L159,L323,20.6
L162,L323,13.2
L168,L323,15.58333333
L171,L323,23.65
L173,L323,23.78333333
L178,L323,27.66666667
L179,L323,27.66666667
L185,L323,22.06666667
L186,L323,19.31666667
L191,L323,23.95
L203,L323,25.8
L206,L323,19.95
L213,L323,30.53333333
L222,L323,15.53333333
L227,L323,27.91666667
L229,L323,23.25
L231,L323,22.98333333
L246,L323,34.98333333
L247,L323,35.83333333
L249,L323,24.76666667
L252,L323,24.63333333
L262,L323,27.31666667
L271,L323,35.9
L273,L323,38.1
L274,L323,35.41666667
L292,L323,29.28333333
L299,L323,27.85
L309,L323,3.666666667
L310,L323,5.083333333
L313,L323,29.18333333
L315,L323,20.25
L321,L323,20.6
L323,L323,0
L328,L323,0.833333333
L333,L323,3.7
L334,L323,3.166666667
L336,L323,17.8
L338,L323,18.78333333
L349,L323,18.8
L355,L323,20.31666667
L361,L323,10.93333333
L365,L323,11.53333333
L370,L323,24.36666667
L371,L323,24.36666667
L375,L323,24.48333333
L382,L323,20.08333333
L385,L323,23.95
L387,L323,36.18333333
L392,L323,18.48333333
L393,L323,18.01666667
L402,L323,15.95
L408,L323,13.88333333
L411,L323,13.68333333
L412,L323,14.13333333
L418,L323,16.61666667
L423,L323,17.23333333
L430,L323,58.15
L431,L323,44.51666667
L437,L323,29.75
L444,L323,53.16666667
L445,L323,50.4
L469,L323,42.66666667
L483,L323,52.28333333
L493,L323,53.95
L495,L323,37.6
L496,L323,29.35
L511,L323,40.66666667
L527,L323,17.55
L529,L323,14.33333333
L530,L323,14.13333333
L540,L323,39.31666667
L543,L323,35.23333333
L554,L323,14.13333333
L556,L323,50.4
L560,L323,63.18333333
L0,L328,17.96666667
L7,L328,6.633333333
L18,L328,36.4
L26,L328,35.43333333
L33,L328,23.4
L36,L328,27.88333333
L38,L328,23
L57,L328,19.81666667
L62,L328,22.43333333
L63,L328,19.2
L70,L328,1.033333333
L75,L328,19.23333333
L76,L328,19.23333333
L77,L328,18.66666667
L78,L328,18.66666667
L79,L328,21.41666667
L80,L328,19.23333333
L81,L328,19.51666667
L82,L328,18.55
L91,L328,18.5
L93,L328,19.21666667
L99,L328,18.11666667
L102,L328,17.36666667
L103,L328,42.86666667
L106,L328,17.36666667
L113,L328,2.05
L116,L328,1.3
L122,L328,4.6
L128,L328,45.65
L134,L328,3.666666667
L135,L328,3.666666667
L138,L328,25.01666667
L139,L328,25.01666667
L141,L328,19.23333333
L145,L328,4.866666667
L146,L328,5
L147,L328,3.5
L150,L328,17.18333333
L151,L328,5.4
L153,L328,17.35
L154,L328,17.35
L155,L328,17.28333333
L156,L328,14.43333333
L157,L328,14.43333333
L159,L328,19.76666667
L162,L328,12.35
L168,L328,14.73333333
L171,L328,22.8
L173,L328,22.93333333
L178,L328,26.81666667
L179,L328,26.81666667
L185,L328,21.23333333
L186,L328,18.48333333
L191,L328,23.1
L203,L328,24.95
L206,L328,19.1
L213,L328,29.7
L222,L328,14.68333333
L227,L328,27.38333333
L229,L328,22.41666667
L231,L328,22.13333333
L246,L328,34.15
L247,L328,35
L249,L328,23.93333333
L252,L328,23.78333333
L262,L328,26.46666667
L271,L328,35.05
L273,L328,37.25
L274,L328,34.56666667
L292,L328,28.45
L299,L328,27.01666667
L309,L328,4.4
L310,L328,5.816666667
L313,L328,28.35
L315,L328,19.4
L321,L328,19.76666667
L323,L328,0.933333333
L328,L328,0
L333,L328,2.85
L334,L328,2.316666667
L336,L328,16.95
L338,L328,17.95
L349,L328,17.96666667
L355,L328,19.48333333
L361,L328,10.1
L365,L328,10.68333333
L370,L328,23.51666667
L371,L328,23.51666667
L375,L328,23.63333333
L382,L328,19.23333333
L385,L328,23.1
L387,L328,35.33333333
